# generated on 2025-09-02 19:11:39.042695736 UTC with Config {startDate = 2021-08-01 00:00:00 UTC, endDate = 2025-08-01 00:00:00 UTC}
githubId,githubUsername,commits,merges
26650391,Tom-Hubrecht,34,0
2665074,noughtmare,1,0
26652789,ushitora-anqou,2,0
266640,johanjanssens,1,0
2666479,SuperBo,1,0
2666849,senorsmile,5,0
26695166,Mynacol,55,0
26714676,Animeshz,1,0
26727907,wizardlink,5,0
26738844,aaronArinder,3,0
26747060,martiege,2,0
26750149,novmar,2,0
26752,kvz,2,0
2675694,alcarney,1,0
26769700,nawordar,1,0
26775746,AchmadFathoni,3,0
26793632,kip93,35,25
26802762,hyphenrf,3,0
26804763,cgahr,1,0
26806,solson,3,0
2682937,ratson,1,0
26876072,doubledup,8,0
26877687,Izorkin,353,0
26884355,thinceller,4,0
26892280,RobWalt,8,0
2689338,dmadisetti,9,0
26902865,tm-drtina,23,0
26925347,felbinger,57,0
2694381,abcsds,3,0
26949935,pbar1,4,0
2695644,cgutman,1,0
26994007,diredocks,2,0
27005,LoganBarnett,2,0
27009727,zeroeightysix,1,0
270117,twoolie,1,0
27058689,itepastra,104,0
27063113,aadibajpai,6,0
2706884,ink-splatters,2,0
271079,sfermigier,2,0
271099,ChrisPWill,2,0
2716069,jhrcek,1,0
271734,erichelgeson,7,0
2717397,r-k-b,3,0
27179786,dylhack,1,0
2719022,JamesDuncanNz,2,0
27223336,antonmosich,114,0
27273554,boogiewoogit,2,0
2729515,dbdr,1,0
2730968,Princemachiavelli,32,0
2730998,0xr0bert,1,0
2733215,bakito,2,0
27343688,c-schuhmann,1,0
27348469,Denperidge,6,0
273509,terinjokes,2,0
273533,lhanson,3,0
273582,greg-hellings,44,0
27364685,l0r3v,2,0
27428383,emma-miler,1,0
2745737,mdavezac,1,0
2746374,EdenEast,7,0
27465620,omarcresp,4,0
274667,arthuraa,7,0
2746852,sehqlr,1,0
2748721,Assistant,14,0
27569031,ilmari-lauhakangas,8,0
2756925,Duckle29,4,0
2757302,h0nIg,32,0
27591,nuttycom,1,0
276043,flosse,1,0
27609929,ttrei,6,0
2761682,Dettorer,15,0
27620522,MidAutumnMoon,32,0
27628,benmanns,3,0
27653146,dbreyfogle,2,0
2766060,madsbv,1,0
27668,gilligan,1,0
2768870,alyssais,2592,1709
277161,quodlibetor,2,0
27727194,chermnyx,1,0
2772730,jcelerier,3,0
2772755,xabufr,4,0
2773080,ironicbadger,3,0
27734541,IGJoshua,2,0
277474,jfly,132,22
27770422,neumantm,1,0
27779510,codifryed,9,0
27789806,mymindstorm,2,0
277927,dylanmtaylor,19,0
277935,plusgut,3,0
278013,ktosiek,2,0
2780577,fridtjof,1,0
27813,Valodim,12,0
27831931,0b11stan,2,0
27866671,andrew-field,4,0
278767,cpick,1,0
2789926,i077,3,0
2790463,snkgak,1,0
279221,mprihoda,1,0
2792697,Jdogzz,9,0
279390,danrabinowitz,1,0
279424,shdpl,1,0
2796271,jeyemwey,2,0
2798728,starsep,14,0
280235,terlar,32,0
280243,daudi,2,0
2804556,usagi-flow,1,0
28052536,andylizf,2,0
28053717,gianmarcogg03,1,0
2805834,greaka,12,0
2806167,iainvm,1,0
2806307,badele,4,0
28076058,hrhino,29,0
28101092,siddharthdhakane,3,0
2814259,burgerdev,1,0
28153001,jerrita,2,0
2817565,rnhmjoj,445,471
2818072,dramforever,24,0
28183516,materusPL,10,0
2818781,robwhitaker,2,0
2821175,implr,2,0
28220902,thled,7,0
2822871,alistairbill,1,0
2825204,spease,1,0
282580,fracek,1,0
28259,sigmike,2,0
282593,kakkun61,1,0
28287,emptyflask,3,0
28303440,cheriimoya,21,0
28323,peti,28,27
283316,dlip,6,0
28332,johnae,4,0
283816,tomprince,6,0
283864,yrns,1,0
284023,ysangkok,7,0
2843450,b-m-f,3,0
28441561,pan93412,7,0
28479139,Delta456,3,0
28552,stevestreza,3,0
28556218,joachimschmidt557,12,0
2856188,tbidne,5,0
28564678,heisfer,11,0
28567817,lriesebos,3,0
2857607,TarCV,4,0
28582702,cole-h,344,199
285829,stv0g,70,0
28584473,pigsinablanket,1,0
28595242,DataHearth,36,0
286217,sdawson,1,0
28626241,dominicegginton,2,0
28627408,lpzimmermann,1,0
2862815,remyvv,3,0
28633256,aaronmondal,5,0
2863729,yangsheng6810,1,0
286704,actionshrimp,5,0
287213,robdaemon,1,0
28731015,ThePurox,1,0
2873280,anton-dessiatov,1,0
28735087,LordMZTE,9,0
2873785,TheTumultuousUnicornOfDarkness,2,0
28738918,daspk04,26,0
28751151,ucodery,1,0
28763739,spaghetus,2,0
28779487,notgne2,3,0
28787,rofrol,2,0
28788713,trev-dev,7,0
28810440,JasperSurmont,4,0
2881049,cmspam,3,0
2881268,jhollowe,2,0
2881922,fstamour,1,0
28858039,t4sm5n,1,0
28859,joee,1,0
2889664,eth3lbert,7,0
28912031,C0D3-M4513R,6,0
28928944,knightpp,11,0
2894019,mpcsh,1,0
28959268,danth,31,0
28971161,myguidingstar,1,0
28980797,dlesl,10,0
29005635,0xAdk,1,0
29018972,JCapucho,5,0
29028262,Jonas-Sander,6,0
29029513,TheCodedProf,2,0
290429,benjumanji,1,0
2904297,c-14,1,0
29044,tfc,113,117
29058,asakura,3,0
29063255,merspieler,7,0
2906673,gracicot,17,0
29072,crimeminister,18,0
29077900,averms,1,0
290924,pjkundert,2,0
29132060,stepech,8,0
2914269,malob,431,0
29145250,armeenm,113,0
29158971,jpds,143,0
291639,hauleth,2,0
291750,roidelapluie,2,0
2918873,neheb,1,0
29217594,leungbk,78,0
29222413,GearKite,1,0
2924482,caspervk,1,0
29258035,confusedalex,7,0
29260716,as3ii,1,0
292650,cpu,24,0
29304787,lucat1,1,0
29306733,oldshensheep,2,0
29308361,marrobHD,7,0
29337229,fwc,3,0
29354411,Linbreux,2,0
29373571,diffusedlight,2,0
2938071,Green-Sky,1,0
29384538,BeneSim,6,0
29395089,JayRovacsek,7,0
29400525,zmberber,4,1
2943605,kurnevsky,22,0
29437693,afresquet,3,0
294444,balodja,2,0
29454137,oleorhagen,2,0
2947276,leiserfg,29,0
29494941,jbpratt,1,0
29505620,wackbyte,71,0
29511961,KarlEricsson,2,0
29521461,AtilaSaraiva,63,0
295225,pshirshov,12,0
29523655,krntz,1,0
29524087,alexcardell,3,0
29525767,neirenoir,4,0
29531474,HritwikSinghal,9,0
29553973,alven-shin,1,0
29566235,FrancescoDeSimone,3,0
29582786,fersilva16,1,0
29584865,benotn,3,0
29592214,waynevanson,2,0
29592775,Et7f3,63,0
2960312,rski,34,0
29613512,chaoticryptidz,5,0
29627898,phanirithvij,110,0
296298,dmizelle,1,0
29665406,dunklecat,5,0
29682759,pyrotelekinetic,3,0
296840,Kernald,2,0
29687558,luna-spirito,22,0
296959,alyraffauf,7,0
297479,kidanger,7,0
297575,cprussin,2,0
29760424,Tehvan,1,0
29794224,x418,3,0
298109,lilyinstarlight,403,159
29818440,gepbird,564,0
29845794,Anomalocaridid,29,0
29855073,MaskedBelgian,3,0
29856997,tianyaochou,1,0
298598,vorburger,1,0
298705,CohenCyril,19,0
29873239,tropf,2,0
29875928,misaelaguayo,4,0
29887,andrewsmith,2,0
2988780,tembleking,6,0
2990010,ghpu,2,0
2990492,StephenWithPH,9,0
29906522,mrubli,1,0
29907700,ImBearChild,1,0
2993917,selfuryon,12,0
2996388,Lazersmoke,1,0
2997905,phodina,17,0
29987831,lunananananananana,1,0
2998834,b-rodrigues,253,0
2999202,JTarasovic,3,0
29992205,undefined-moe,11,0
29998721,datMaffin,5,0
3000173,mtelka,1,0
3000933,shlok,5,0
3001,jfchevrette,14,0
30016630,Olliroxx,2,0
30029970,r4v3n6101,7,0
30036876,danbulant,2,0
3005958,okpedersen,2,0
30078229,cyber-murmel,2,0
30079271,1nv0k32,6,0
30168080,jleightcap,39,0
3017212,AlexSKaye,2,0
301903,photex,2,0
30194994,MarchCraft,1,0
30196,ianliu,3,0
30251156,jesseDMoore1994,4,0
30264485,duament,7,0
30271441,Rixxc,3,0
3027227,stepanstipl,1,0
30302768,CosmicHorrorDev,3,0
3030950,Abdillah,1,0
30337560,alexlab2017,1,0
30345682,Jonas-Finkler,7,0
303489,turion,30,63
3035587,wkordalski,1,0
30374463,ihatethefrench,5,0
30379873,carlocab,2,0
30384331,notthebee,3,0
303897,fabianhjr,635,785
30397776,Hexadecimaaal,4,0
30437811,alias-dev,3,0
30440603,unrooted,5,0
30442253,spiwocoal,2,0
3044438,m1cr0man,20,0
30454698,c4lliope,1,0
304639,flexiondotorg,65,0
30468956,Lukas-Heiligenbrunner,2,0
30475873,devpikachu,2,0
3048933,kevinboulain,3,0
3049011,fasheng,1,0
304922,chmod222,1,0
30502549,rostan-t,2,0
305049,mythmon,1,0
30512529,evils,117,0
3052455,darichey,2,0
3053067,tmcl,3,0
30531572,sarcasticadmin,91,0
30550667,BennetLe,1,0
30574112,danielalvsaaker,4,0
30577766,Samasaur1,24,0
3058208,kittydoor,1,0
305899,anti-social,5,0
3059397,KiaraGrouwstra,33,0
3060163,jackoe,1,0
306190,svend,2,0
30625554,n3oney,3,0
30630233,binsky08,5,0
3065381,wlcx,35,0
30677291,u2x1,5,0
30697622,FirelightFlagboy,4,0
30698906,Lunarequest,6,0
30717258,bubblepipe,1,0
3072149,dunxen,10,0
30738253,maxice8,5,0
3073833,mredaelli,6,0
3074260,patryk4815,18,0
3077118,corngood,504,197
30774232,ccicnce113424,7,0
307899,seqizz,5,0
30806179,Skyb0rg007,7,0
30812734,prednaz,11,0
3081769,kimat,4,0
3083278,ddz,1,0
30842467,CutestNekoAqua,9,0
30861839,Baitinq,8,0
3086255,chiroptical,34,0
30871100,Kozova1,2,0
30873939,rseichter,4,0
30885216,wenjinnn,2,0
30902201,legendofmiracles,124,155
3090424,Majsvaffla,1,0
30942198,peeley,23,0
3098430,milibopp,15,0
30987328,jkub6,1,0
31008330,jfvillablanca,49,0
310215,benjajaja,2,0
3103188,Cnly,1,0
310363,andyscott,1,0
31048121,mhpierre,1,0
31072879,KucharczykL,2,0
3109144,unixzii,2,0
31102317,Michal-Atlas,4,0
31102625,Birdy2014,2,0
3110616,ZakKemble,1,0
31112680,oidro,2,0
31116143,notohh,4,0
31143151,redshifttt,2,0
311580,zupo,54,4
31178401,WhiteBlackGoose,4,0
31189199,TheMaxMur,31,0
31190026,p0lyw0lf,6,0
31200881,chuangzhu,128,0
31213226,eunsukimme,1,0
31222710,Lynnaut,3,0
31273774,iquerejeta,4,0
3129,elliottslaughter,8,0
3129530,mwestphal,1,0
3131232,gkze,1,0
31318219,piousdeer,5,0
31343548,unlsycn,5,0
31348500,mmfallacy,1,0
31359863,3442,1,0
3138005,Smaug123,13,0
31388299,lelgenio,86,0
313929,gebner,27,74
31394095,bezmuth,12,0
3139724,matteo-pacini,141,43
31406038,GiulioCocconi,2,0
31407988,jonboh,7,0
3143235,EduRenesto,1,0
3144357,tebowy,2,0
314564,RaitoBezarius,502,660
31457698,robbins,6,0
31467609,cherryblossom000,9,0
31492860,DylanBulfin,1,0
315003,adsr,2,0
3150399,oatberry,1,0
315096,pmyjavec,1,0
31515,JasonWoof,1,0
315234,q3k,3,0
3153638,Profpatsch,77,48
3154475,sternenseemann,4550,829
31556469,grnnja,2,0
315639,magicmonty,1,0
31597036,ghpzin,75,0
3159881,hesiod,46,0
31616285,jaudiger,2,0
31626748,MartinRamm,3,0
3164917,ollieh,1,0
31693262,leifhelm,24,0
3170771,jovandeginste,2,0
3170853,UnsolvedCypher,3,0
31734358,xgroleau,3,0
31761492,felixscheinost,2,0
31766876,icelimetea,1,0
31776703,justanotherariel,11,0
31800073,Parsifa1,2,0
318065,picostove,2,0
318066,meebey,4,0
3180910,therealpxc,1,0
318261,rimmington,1,0
31856315,lajp,2,0
31864305,baduhai,2,0
3186847,Michael-J-Ward,2,0
3186857,DPDmancul,5,0
3187948,aymanbagabas,3,0
31909298,Frontear,24,0
31919558,oddlama,82,0
3192959,bennofs,7,30
319411,mcwitt,28,0
31970261,jeiang,1,0
32027323,coolshaurya,1,0
32039602,bellackn,2,0
3208498,JohnJohnstone,2,0
32098177,PacificViking,1,0
32122722,Jakobu5,1,0
3212452,CameronNemo,4,0
32152,lblasc,41,0
321522,tathougies,3,0
32169529,Etjean,9,0
3217744,ggPeti,4,0
321799,tailhook,1,0
3218705,enockseth,5,0
321946,alapshin,29,0
3221521,Endle,7,0
32222098,jzw2,1,0
32224410,zoriya,6,0
32237198,av-gal,3,0
32239737,tanneberger,22,0
32242061,Thomashighbaugh,1,0
3226995,rien,2,0
32290917,szucsitg,3,0
3229981,bonsairobo,2,0
32304731,Swarsel,6,0
32305209,johnchildren,1,0
32306579,leonm1,9,0
323199,mihaimaruseac,5,0
32326425,f4z3r,5,0
323436,EricTheMagician,12,0
32350916,JustinKnueppel,1,0
3236302,malte-christian,8,0
323761,tlvince,18,0
32384814,ch4og,4,0
32403873,debling,2,0
324097,sehe,3,0
32430344,prtzl,12,0
32434195,Rider128,2,0
32458727,maxbrunet,29,0
32459567,klchen0112,9,0
32466011,JonathanLorimer,4,0
32478597,sudosubin,11,0
3248,zimbatm,286,479
32495955,hall,8,0
32542628,jonasschultheiss,1,0
32557789,pandanz,3,0
32589030,Antares0982,2,0
32598350,inkpot-monkey,47,0
32602702,sopyb,1,0
32609395,contrun,2,0
32615971,jonas-w,2,0
32637656,sportshead,2,0
32649612,Keksgesicht,8,0
32670283,orellazri,1,0
32671690,karmanyaahm,4,0
32672947,ksenia-portu,3,0
32674935,dani0854,12,0
3267697,jrpotter,3,0
3268082,ThibautMarty,7,0
32696059,TrevorSmale,1,0
3269878,mimame,21,0
327028,colemickens,78,12
327488,jojosch,133,0
32751441,urlordjames,5,0
32753781,Felipe-9,4,0
3277097,0xcaff,7,0
32775248,ChemicalXandco,2,0
327943,star-szr,11,0
32797351,skver0,1,0
3280280,ryneeverett,4,0
32810399,Diffumist,4,0
328259,hennk,2,0
32838899,dwagenk,2,0
3287933,knedlsepp,13,0
3288058,cbourjau,18,0
32884828,mklntf,1,0
32900877,AlexandreTunstall,3,0
32903896,BenediktBroich,16,0
329349,mexisme,149,0
32936898,Freed-Wu,14,0
32938211,bbenno,59,0
32963606,evris99,2,0
3296591,likeon,2,0
329788,manuelderuiter,1,0
32986873,aldenparker,3,0
3299086,antoineco,6,0
32995055,jmarmstrong1207,4,0
33000645,Mickael-Roger,1,0
3301383,louib,4,0
330168,pascalj,2,0
330177,adrian-gierakowski,1,0
330292,evanrichter,19,0
33031,sellout,6,0
330439,jayeshv,1,0
33050391,speed2exe,1,0
33058747,GaetanLepage,3752,2835
33062605,HannesGitH,4,0
330875,blakesweeney,1,0
330943,nathan-gs,2,0
33095685,kmatasfp,3,0
331,vic,3,0
33122,thbkrshw,2,0
3314105,sg2002,5,0
3314323,felschr,213,57
33154536,affeldt-aist,4,0
33163056,SvMak,20,0
3317,Industrial,5,0
33182938,Panky-codes,3,0
33189614,minhtrancccp,1,0
33195,mith,1,0
332418,Trundle,44,0
33242106,uri-canva,32,129
332423,numkem,1,0
33252305,trzpiot,12,0
332534,zshipko,3,0
33257997,Mastermindaxe,3,0
33266253,sysvinit,5,0
33278192,noblepayne,2,0
3331648,acaloiaro,2,0
333344,mdorman,3,0
333572,mgregson,3,0
33359660,jgero,2,0
3336306,MarekPasnikowski,16,0
33374965,musfay,12,0
33375,psanford,2,0
33379584,alexyao2015,1,0
33379902,septem9er,2,0
333807,bachp,66,588
3343403,simonhollingshead,35,0
334432,mykiwi,2,0
33443763,chxpdev,1,0
334958,giggio,4,0
33522919,pupbrained,26,0
33523827,muni-corn,7,0
33556084,xal-0,1,0
33558632,ipsavitsky,1,0
3356380,weeezes,1,0
33570732,RamReso,4,0
3358866,tehmatt,7,0
3359345,obadz,3,13
3359816,nathanscully,1,0
33598633,lrittel,1,0
33605526,Yash-Garg,5,0
33610620,hotburger,5,0
33660554,SpriteOvO,2,0
3369034,basile-henry,1,0
33699501,prrlvr,2,0
33703663,mlaradji,5,0
3370617,jupblb,9,0
33713262,thenbe,11,0
3371635,softinio,6,0
33730312,alxthm,1,0
3373136,afontaine,5,0
33736292,avrahamappel,4,0
33738176,yipengsun,4,0
33751841,buffet,2,0
3375795,jkerfs,1,0
337811,rehno-lindeque,21,0
33784900,barsoosayque,4,0
33802077,nyanotech,12,0
33802653,kane50613,8,0
3380474,exlee,1,0
33812622,zelkourban,2,0
33826198,phiadaarr,42,0
338268,Shados,3,0
3383210,PawelLipski,4,0
33906308,ScharadaValcta,1,0
3390885,bartsch,3,0
33910565,body20002,6,0
3392199,cmacrae,1,0
33922,flurie,32,0
339354,kolloch,16,0
339369,alexanderkjeldaas,6,0
33938203,whitespire,1,0
33939820,jorikvanveen,4,0
3394862,nichtsundniemand,2,0
3395477,Patryk27,28,0
33968278,necauqua,3,0
33969028,haslersn,4,0
3398608,mapperfr,2,0
34000276,s1syph0s,2,0
3400690,hughobrien,42,0
340132,bb010g,12,0
34030186,CardboardTurkey,8,0
34041368,jdheyburn,1,0
34077838,cadkin,5,0
34085039,mokurin000,1,0
341004,alexanderheldt,2,0
3413119,Vonfry,257,0
3413482,awarrenlove,1,0
34152449,KarlJoad,27,0
3416,thoughtpolice,97,249
34161949,Samyak2,4,0
34162313,netcrns,4,0
3417013,4ever2,13,0
3417174,SMFloris,2,0
341954,lheckemann,182,198
3422442,eqyiel,1,0
34234917,juliendiot42,1,0
34243578,Minion3665,24,0
34243967,bartoszwjn,1,0
34245439,hcsch,9,0
3425311,nlewo,17,147
34317,coreyoconnor,4,0
34321259,jalseth,1,0
34356756,spencerpogo,20,0
3438604,storvik,6,0
34393802,malte-v,13,0
34406239,Seppel3210,2,0
34448894,mosjek,1,0
3445290,dongcarl,1,0
34482842,marceltransier,2,0
3449926,zarelit,1,0
34514217,ayanbanrj,1,0
34543609,Creator54,5,0
34543915,kanwren,1,0
345808,farnoy,11,0
34611103,d4ilyrun,2,0
34611230,Witcher01,2,0
346185,cyounkins,7,0
34620799,bchmnn,2,0
34635512,tzx,1,0
34658064,gdinh,16,0
3465841,bosu,1,0
346752,eboskma,10,0
34678,PhilT,2,0
346819,mhutter,4,0
34683288,lukebfox,18,0
34699884,encode42,2,0
34709816,uonr,1,0
3471749,avdv,86,0
34720,mveytsman,1,0
3475150,PetarKirov,3,0
34766150,datafoo,140,0
3477497,cohei,3,0
34778680,jamespwilliams,6,0
34784816,cheeseecake,3,0
348013,zendo,146,0
3481284,axeltlarsson,2,0
34819524,MarcelCoding,49,0
3483663,amy-keibler,2,0
34864484,MikaelFangel,144,0
34871211,FunctionDJ,1,0
34889224,Grafcube,8,0
34893,kyleconroy,1,0
34899572,jopejoe1,699,665
3490861,mikroskeem,30,0
34910574,ooliver1,2,0
34923333,SeineEloquenz,8,0
34928409,jcspeegs,2,0
349360,nemith,1,0
34945377,TheBrainScrambler,9,0
3494992,nazarewk,36,0
349618,keszybz,2,0
34962284,wchresta,2,0
34962634,foo-dogsquared,172,0
34967,pimeys,64,0
34972409,zvolin,3,0
3502765,keanuk,7,0
3502831,mpoquet,3,0
35051006,Kairixir,1,0
350553,Colecf,1,0
3506793,mjlshen,1,0
3507,manveru,7,0
35076723,giomf,14,0
35079666,juliamertz,4,0
35080130,Rutgerdj,1,0
35086,quag,7,0
351108,tfmoraes,14,0
3512122,theCapypara,25,0
3512803,romain-neil,1,0
3513222,ein-shved,14,0
351364,atkrad,1,0
3517225,yelite,3,0
35194709,vytskalt,4,0
35205346,Samir-Rashid,3,0
35206453,A1029384756,2,0
3521180,NorfairKing,12,0
35229674,r3dl3g,13,0
35242550,omentic,3,0
35251295,yeongrokgim,1,0
35262707,js6pak,21,0
3526303,dvdkon,1,0
352634,charlycoste,2,0
352727,hitsmaxft,1,0
35280359,AidanWelch,1,0
35303817,matthias-Q,3,0
35324,badmutex,3,0
3533655,sauricat,1,0
35360746,xyven1,4,0
3537081,mjmaurer,4,0
35380179,AlecsFerra,1,0
353885,rbvermaa,2,1
3539706,mfeliu,1,0
35403536,danpls,9,0
3541546,micked,3,0
3542252,jeeger,1,0
35423980,pabloaul,11,0
354250,DanielSiepmann,2,0
35471680,reinismu,1,0
354741,austinbutler,73,0
35486736,AnatoleLucet,1,0
355000,n0rc,8,0
355401,BrianHicks,1,0
35543336,Sinjin2300,2,0
356097,jmatsushita,2,0
35612334,joshua-cooper,4,0
35617139,shiryel,5,0
35622998,sepiabrown,3,0
35628088,oluceps,112,0
35638399,Pegasust,1,0
35652384,UriZafrir,1,0
35671374,SandWoodJones,1,0
35696151,mathstlouis,8,0
35699052,oliviafloof,6,0
35715,Kiwi,1,0
3575167,busti,1,0
35755164,l1npengtul,22,0
35778371,pyrox0,431,29
357794,brian14708,2,0
35780068,dlsf,1,0
3578382,volfyd,2,0
357859,talanis85,1,0
35794650,olegkapitonov,2,0
3579600,majiru,54,0
357997,evrim,1,0
35858462,CHN-beta,15,0
35892750,amaxine,408,853
3593851,jonascarpay,2,0
35940434,FGRCL,2,0
35977727,valentinegb,1,0
35979547,wbehrens-on-gh,1,0
3598562,alex-ameen,41,0
3598650,Scriptkiddi,69,16
36006540,someone-stole-my-name,2,0
36015,crabtw,2,0
36031171,0Supa,10,0
3605394,alan-strohm,4,0
36074738,MasterEvarior,2,0
36110478,erikarvstedt,146,0
3611337,Pizmovc,2,0
3611446,SEIAROTg,4,0
36118348,witchof0x20,13,0
3612514,olmokramer,11,0
3613180,tribals,2,0
361496,knl,19,0
36157890,ubbabeck,2,0
36162573,chopper2000uk,1,0
3618457,BenChand,4,0
362086,kshlm,1,0
3621083,roosemberth,17,0
36223345,tufteddeer,2,0
36255460,Duckuk,1,0
36283171,enderger,3,0
36288711,tjkeller-xyz,15,0
36312737,TheodorRene,1,0
36363815,ipoupaille,2,0
363694,btobolaski,1,0
3637265,woutdp,3,0
36380103,sinavir,9,0
36407043,siddhantk232,33,0
36413794,koralowiec,4,0
364160,YellowOnion,27,0
36448130,limeytexan,6,0
36456999,NTBBloodbath,4,0
3648,joefiorini,1,0
36509362,henrispriet,2,0
365349,YodaDaCoda,3,0
36541313,peterablehmann,12,0
36565196,alikindsys,4,0
36605164,alois31,84,0
3661115,iblech,40,0
3662307,bmanuel,9,0
3662816,8573,1,0
3665886,jljox,6,0
36667224,inclyc,13,0
36673499,CoffeeImpliesCode,1,0
366851,yshui,10,0
36698777,dragano,1,0
36706276,fufexan,169,0
36712072,aMOPel,22,0
367185,janvotava,18,0
367259,kalekseev,43,0
3674056,masaeedu,1,0
36740602,mtoohey31,9,0
36763164,kerolloz,1,0
36770267,jpaju,12,0
3679678,axelf4,2,0
3679927,jackkav,1,0
3680302,juliosueiras,1,0
36821505,timon-schelling,12,0
36842980,mstrangfeld,3,0
3685154,GiggleSquid,16,0
368712,nielsegberts,2,0
36872,abscondment,1,0
368799,fabianhauser,5,0
368848,crawford,3,0
36886,MattCairns,4,0
36890802,hexadecimalDinosaur,22,0
36895504,ettom,8,0
36899624,squalus,166,0
36902555,camcalaquian,2,0
369111,numinit,289,78
36917429,Jonasmadsen,1,0
369358,iNode,5,0
36977733,linsui,389,0
3698237,ImUrX,5,0
36984337,GiyoMoon,1,0
36986759,olus2000,2,0
36996706,imrying,2,0
36997087,evlli,1,0
37015428,kagehisa,2,0
37017396,gbtb,35,0
3703100,sertel,18,0
37038,brcha,1,0
37040543,amozeo,47,0
37060935,nhaney,2,0
37077738,c3n21,3,0
37078297,NyCodeGHG,154,0
3708689,robertodr,10,0
37096816,WojciechSadowski,1,0
3711047,anchpop,1,0
37110764,emerson-matos,1,0
37125554,andrewgigena,2,0
3712883,w3irdrobot,2,0
37139470,CathalMullan,12,0
37143421,Andrew15-5,10,0
3714501,olafklingt,110,13
3714905,dasisdormax,7,0
37151054,ArnoutKroeze,2,0
3717454,lucasbergman,10,0
3718120,portothree,1,0
3718398,galexrt,1,0
37184648,linozen,1,0
37245535,ivalery111,3,0
37246692,rileyinman,5,0
37258415,Rexcrazy804,5,0
37268985,keenanweaver,46,0
372912,jbedo,596,364
373,alx,2,0
37309278,pixL404,7,0
37319335,daniel-g-gagnon,3,0
37348361,QF0xB,2,0
3735202,mm--,1,0
373566,rraval,1,0
3737,pjones,3,0
37375448,Builditluc,14,0
3738652,alekswn,2,0
373946,errnoh,14,0
3742502,tymscar,3,0
37435103,Tommimon,2,0
3744856,Airradda,8,0
3746656,hypevhs,5,0
3747270,jonnyniv,1,0
3747318,ruro,20,0
37479424,ilsubyeega,4,0
37499690,x-zvf,3,0
37505890,luiswirth,2,0
375276,maxwindiff,1,0
3753178,njaremko,2,0
37534906,thomaslaich,5,0
37552959,vnepogodin,1,0
3758493,isti115,2,0
3758998,notalltim,4,0
37602871,gfrascadorio,1,0
37622889,hannesbraun,1,0
3764103,lobre,1,0
3764592,raehik,16,0
376460,ShadowApex,7,0
37664775,aiotter,16,0
37669174,elikoga,11,0
3769324,mfsch,2,0
37715,puffnfresh,44,0
37738631,L-Trump,17,0
37768199,Bloeckchengrafik,3,0
37774475,Yusuf-Duran,3,0
37775,catap,8,0
37785089,M0NsTeRRR,4,0
37799358,BerriJ,2,0
378375,dpk,4,0
37866329,reo101,2,0
378734,tg-x,2,0
3788421,Slabity,2,0
37886,pschmitt,4,0
37887152,EvanPiro,1,0
3789764,skykanin,11,0
37907,blitz,133,0
37930867,me00001,10,0
37938646,sodiboo,34,0
37956764,M0ustach3,2,0
37965,ineol,11,0
3799330,timokau,9,67
38018554,snaakey,7,0
3802620,j0hax,38,0
38054771,midischwarz12,3,0
3806110,tjni,1592,201
3808928,andsild,4,0
3811900,Cynerd,33,0
381298,9R,30,0
38140305,RealHarshThakur,1,0
3816165,alexghr,1,0
38165247,kfajdsl,3,0
3817566,kallistoteles,1,0
381842,jammus,1,0
38188453,Sporesirius,2,0
38191182,phossil,1,0
3819225,nbr,1,0
381992,nbardiuk,2,0
382041,kira-bruneau,327,244
3821535,puetzk,7,0
3821575,tnytown,4,0
382160,povik,5,0
38222826,Technical27,3,0
38228372,347Online,2,0
382362,dudebout,1,0
3823744,shortcord,2,0
38243306,RAPSNX,1,0
3826696,bobby3605,1,0
382796,wh0,11,0
382798,amfl,2,0
38314551,pogobanane,15,0
38332081,loqusion,1,0
38374917,paaradiso,3,0
38398653,reivilibre,1,0
38429428,p4vook,1,0
3845213,MrFreezeex,9,0
38452426,iofq,2,0
3850197,sarunint,1,0
38532,palfrey,2,0
38539927,jstsmthrgk,1,0
38541651,maeve-oake,1,0
38543128,MilesBreslin,1,0
38549822,George-Miao,1,0
3856390,mschwaig,106,0
38578268,m0rg-dev,5,0
38590027,kzvi,1,0
3861339,Tebro,2,0
386277,setchy,2,0
38629316,nani8ot,1,0
38633150,Ben9986,17,0
3866127,rodarima,2,0
386666,hdhog,9,0
38666687,PPHyperion,2,0
386765,K900,2958,2650
38685302,Sorixelle,17,0
387111,PuercoPop,5,0
38726107,KDanisme,1,0
387270,timothyklim,14,0
3874017,jappeace,4,0
38746192,smorimoto,1,0
3880346,ConnorBaker,277,171
38804798,a12l,7,0
38824235,serge-belov,10,0
38843153,mariuskimmina,4,0
38869148,alexeyre,7,0
38893265,strikerlulu,2,0
3889405,vyp,1,0
3889585,TerrorJack,8,0
3889952,ooesili,1,0
38916722,ppom0,23,0
3893293,sudoforge,9,0
38934577,youwen5,10,0
389365,andeee,1,0
38936915,YoganshSharma,2,0
3893828,winny-,1,0
389387,cust0dian-old,1,0
38938720,JustTNE,8,0
38995150,Quipyowert2,2,0
39011842,toast003,35,0
39013345,turtton,1,0
39024699,500InternalError,5,0
39031033,r2r-dev,7,0
3903788,ramirez7,1,0
39039420,quinn-dougherty,3,0
3904886,aloop,1,0
39066502,Guekka,6,0
3908945,jjtt,4,0
